,filename,guid,name,status,time_elapsed,error_message
67,AliveStatements,4,bv_bitwise,FAIL,770.089297,internal exception #5
68,AliveStatements,4,bv_ac,FAIL,35.436233,internal exception #5
69,AliveStatements,4,bv_distrib,FAIL,610.493858,internal exception #5
70,AliveStatements,4,bv_ring,FAIL,389.755525,internal exception #5
71,AliveStatements,4,bv_of_bool,FAIL,32.211616,simp made no progress
72,AliveStatements,4,bv_omega,FAIL,38.354466,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      e ≥ 0
      d ≥ 0
      d - e ≥ 1
      c - d ≥ 1
      c - e ≥ 1
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(↑w).toNat
     b := ↑1 % ↑(2 ^ w)
     c := ↑2 ^ w
     d := ↑(x✝ <<< 1#w).toNat
     e := ↑(x✝.toNat + x✝.toNat) % ↑(2 ^ w)"
73,AliveStatements,4,bv_automata_classic_prop,FAIL,26.019334,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
74,AliveStatements,4,bv_automata_classic,FAIL,7.482026,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
75,AliveStatements,4,bv_normalize_automata_classic,FAIL,36.254993,internal exception #5
76,AliveStatements,4,simp,FAIL,577.921049,internal exception #5
77,AliveStatements,4,bv_normalize,FAIL,30.89004,internal exception #5
78,AliveStatements,4,bv_decide,FAIL,118.665245,"The prover found a potentially spurious counterexample:
    - It abstracted the following unsupported expressions as opaque variables: [x✝ * 2#w == x✝ <<< (1 % 2 ^ w),
     1#w <ᵤ BitVec.ofNat w w]
    Consider the following assignment:
    1#w <ᵤ BitVec.ofNat w w = true
    x✝ * 2#w == x✝ <<< (1 % 2 ^ w) = false"
79,AliveStatements,4,bv_auto,FAIL,7333.097159,internal exception #5
80,AliveStatements,4,bv_automata_circuit_lean_prop,FAIL,20.447517,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
81,AliveStatements,4,bv_automata_circuit_lean,FAIL,4.118421,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
82,AliveStatements,4,bv_normalize_automata_circuit_lean,FAIL,21.108356,internal exception #5
83,AliveStatements,4,bv_automata_circuit_cadical_prop,FAIL,20.903264,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
84,AliveStatements,4,bv_automata_circuit_cadical,FAIL,6.139927,"expected shiftLeft by natural number, found symbolic shift amount '1#w' at '
      x✝ <<< 1#w'"
85,AliveStatements,4,bv_normalize_automata_circuit_cadical,FAIL,24.84805,internal exception #5
86,AliveStatements,4,bv_mba,FAIL,5.683544,"unable to reflect term '
      x✝'.
    Expected 'int * variable'."
87,AliveStatements,4,bv_normalize_mba,FAIL,21.478389,internal exception #5
88,AliveStatements,5,rfl,FAIL,11.941182,"tactic 'rfl' failed, the left-hand side
      0#w - x✝ + x✝¹
    is not definitionally equal to the right-hand side
      x✝¹ - x✝
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ 0#w - x✝ + x✝¹ = x✝¹ - x✝"
89,AliveStatements,5,bv_bitwise,FAIL,430.9047,internal exception #5
90,AliveStatements,5,bv_ac,FAIL,38.477368,internal exception #5
91,AliveStatements,5,bv_distrib,FAIL,406.476975,internal exception #5
92,AliveStatements,5,bv_ring,PASS,363.72872,
93,AliveStatements,5,bv_of_bool,FAIL,31.878484,simp made no progress
94,AliveStatements,5,bv_omega,FAIL,17.637573,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(x✝¹.toNat + (2 ^ w - x✝.toNat)) % ↑(2 ^ w)
     b := ↑((0 % 2 ^ w + (2 ^ w - x✝.toNat)) % 2 ^ w + x✝¹.toNat) % ↑(2 ^ w)
     c := ↑2 ^ w"
95,AliveStatements,5,bv_automata_classic_prop,PASS,11188.564089,
96,AliveStatements,5,bv_automata_classic,PASS,8.511174,
97,AliveStatements,5,bv_normalize_automata_classic,PASS,27.453893,
98,AliveStatements,5,simp,FAIL,180.502296,internal exception #5
99,AliveStatements,5,bv_normalize,PASS,16.137028,
100,AliveStatements,5,bv_decide,PASS,16.112246,
101,AliveStatements,5,bv_auto,PASS,639.394513,
102,AliveStatements,5,bv_automata_circuit_lean_prop,PASS,30.375126,
103,AliveStatements,5,bv_automata_circuit_lean,PASS,15.463785,
104,AliveStatements,5,bv_normalize_automata_circuit_lean,PASS,16.100957,
105,AliveStatements,5,bv_automata_circuit_cadical_prop,PASS,274.141518,
106,AliveStatements,5,bv_automata_circuit_cadical,PASS,270.041729,
107,AliveStatements,5,bv_normalize_automata_circuit_cadical,PASS,19.031235,
108,AliveStatements,5,bv_mba,FAIL,6.980581,"unable to reflect term '
      BitVec.ofInt w 0'.
    Expected 'int * variable'."
109,AliveStatements,5,bv_normalize_mba,PASS,16.260008,
110,AliveStatements,6,rfl,FAIL,34.113237,"tactic 'rfl' failed, the left-hand side
      0#w - x✝ + (0#w - x✝¹)
    is not definitionally equal to the right-hand side
      0#w - (x✝ + x✝¹)
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ 0#w - x✝ + (0#w - x✝¹) = 0#w - (x✝ + x✝¹)"
111,AliveStatements,6,bv_bitwise,PASS,637.71312,
112,AliveStatements,6,bv_ac,FAIL,67.453797,internal exception #5
113,AliveStatements,6,bv_distrib,FAIL,561.301972,internal exception #5
114,AliveStatements,6,bv_ring,FAIL,621.529763,internal exception #5
115,AliveStatements,6,bv_of_bool,FAIL,45.679679,simp made no progress
116,AliveStatements,6,bv_omega,FAIL,23.353854,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(0 % 2 ^ w + (2 ^ w - (x✝.toNat + x✝¹.toNat) % 2 ^ w)) % ↑(2 ^ w)
     b := ↑((0 % 2 ^ w + (2 ^ w - x✝.toNat)) % 2 ^ w + (0 % 2 ^ w + (2 ^ w - x✝¹.toNat)) % 2 ^ w) % ↑(2 ^ w)
     c := ↑2 ^ w"
117,AliveStatements,6,bv_automata_classic_prop,PASS,12538.452886,
118,AliveStatements,6,bv_automata_classic,PASS,9.171217,
119,AliveStatements,6,bv_normalize_automata_classic,PASS,27.988682,
120,AliveStatements,6,simp,FAIL,265.67793,internal exception #5
121,AliveStatements,6,bv_normalize,FAIL,17.516784,internal exception #5
122,AliveStatements,6,bv_decide,FAIL,87.5851,"The prover found a potentially spurious counterexample:
    - It abstracted the following unsupported expressions as opaque variables: [-x✝ + -x✝¹ == -(x✝ + x✝¹)]
    Consider the following assignment:
    -x✝ + -x✝¹ == -(x✝ + x✝¹) = false"
123,AliveStatements,6,bv_auto,PASS,278.101962,
124,AliveStatements,6,bv_automata_circuit_lean_prop,PASS,66.216707,
125,AliveStatements,6,bv_automata_circuit_lean,PASS,51.51844,
126,AliveStatements,6,bv_normalize_automata_circuit_lean,PASS,68.588262,
127,AliveStatements,6,bv_automata_circuit_cadical_prop,PASS,273.146192,
128,AliveStatements,6,bv_automata_circuit_cadical,PASS,249.063735,
129,AliveStatements,6,bv_normalize_automata_circuit_cadical,PASS,266.45249,
130,AliveStatements,6,bv_mba,FAIL,11.004029,"unable to reflect term '
      BitVec.ofInt w 0'.
    Expected 'int * variable'."
131,AliveStatements,6,bv_normalize_mba,FAIL,28.317611,internal exception #5
132,AliveStatements,7,rfl,FAIL,15.535758,"tactic 'rfl' failed, the left-hand side
      x✝ + (0#w - x✝¹)
    is not definitionally equal to the right-hand side
      x✝ - x✝¹
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ x✝ + (0#w - x✝¹) = x✝ - x✝¹"
133,AliveStatements,7,bv_bitwise,PASS,349.152694,
134,AliveStatements,7,bv_ac,FAIL,49.511347,internal exception #5
135,AliveStatements,7,bv_distrib,FAIL,368.379587,internal exception #5
136,AliveStatements,7,bv_ring,FAIL,413.228491,internal exception #5
137,AliveStatements,7,bv_of_bool,FAIL,34.031642,simp made no progress
138,AliveStatements,7,bv_omega,FAIL,19.517788,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(x✝.toNat + (2 ^ w - x✝¹.toNat)) % ↑(2 ^ w)
     b := ↑(x✝.toNat + (0 % 2 ^ w + (2 ^ w - x✝¹.toNat)) % 2 ^ w) % ↑(2 ^ w)
     c := ↑2 ^ w"
139,AliveStatements,7,bv_automata_classic_prop,PASS,15309.265543,
140,AliveStatements,7,bv_automata_classic,PASS,7.971324,
141,AliveStatements,7,bv_normalize_automata_classic,PASS,7.114975,
142,AliveStatements,7,simp,FAIL,148.884459,internal exception #5
143,AliveStatements,7,bv_normalize,PASS,6.642851,
144,AliveStatements,7,bv_decide,PASS,6.636829,
145,AliveStatements,7,bv_auto,PASS,167.559706,
146,AliveStatements,7,bv_automata_circuit_lean_prop,PASS,30.942805,
147,AliveStatements,7,bv_automata_circuit_lean,PASS,15.382581,
148,AliveStatements,7,bv_normalize_automata_circuit_lean,PASS,6.857173,
149,AliveStatements,7,bv_automata_circuit_cadical_prop,PASS,272.858766,
150,AliveStatements,7,bv_automata_circuit_cadical,PASS,249.414845,
151,AliveStatements,7,bv_normalize_automata_circuit_cadical,PASS,9.655425,
152,AliveStatements,7,bv_mba,FAIL,6.136623,"unable to reflect term '
      x✝'.
    Expected 'int * variable'."
153,AliveStatements,7,bv_normalize_mba,PASS,6.973713,
154,AliveStatements,8,rfl,FAIL,13.730407,"tactic 'rfl' failed, the left-hand side
      (x✝ ^^^ -1#w) + x✝¹
    is not definitionally equal to the right-hand side
      x✝¹ - 1#w - x✝
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ (x✝ ^^^ -1#w) + x✝¹ = x✝¹ - 1#w - x✝"
155,AliveStatements,8,bv_bitwise,FAIL,541.569642,internal exception #5
156,AliveStatements,8,bv_ac,FAIL,48.456541,internal exception #5
157,AliveStatements,8,bv_distrib,FAIL,344.381777,internal exception #5
158,AliveStatements,8,bv_ring,FAIL,498.353664,internal exception #5
159,AliveStatements,8,bv_of_bool,FAIL,35.731667,simp made no progress
160,AliveStatements,8,bv_omega,FAIL,21.060778,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑((x✝¹.toNat + (2 ^ w - 1 % 2 ^ w)) % 2 ^ w + (2 ^ w - x✝.toNat)) % ↑(2 ^ w)
     b := ↑((x✝ ^^^ -1#w).toNat + x✝¹.toNat) % ↑(2 ^ w)
     c := ↑2 ^ w"
161,AliveStatements,8,bv_automata_classic_prop,PASS,16071.46363,
162,AliveStatements,8,bv_automata_classic,PASS,9.088359,
163,AliveStatements,8,bv_normalize_automata_classic,PASS,30.144306,
164,AliveStatements,8,simp,FAIL,129.305862,simp made no progress
165,AliveStatements,8,bv_normalize,FAIL,20.851541,internal exception #5
166,AliveStatements,8,bv_decide,FAIL,85.943442,"The prover found a potentially spurious counterexample:
    - It abstracted the following unsupported expressions as opaque variables: [(x✝ ^^^ -1#w) + x✝¹ == x✝¹ + -1#w + -x✝]
    Consider the following assignment:
    (x✝ ^^^ -1#w) + x✝¹ == x✝¹ + -1#w + -x✝ = false"
167,AliveStatements,8,bv_auto,PASS,721.273593,
168,AliveStatements,8,bv_automata_circuit_lean_prop,PASS,108.573316,
169,AliveStatements,8,bv_automata_circuit_lean,PASS,94.126566,
170,AliveStatements,8,bv_normalize_automata_circuit_lean,PASS,114.573821,
171,AliveStatements,8,bv_automata_circuit_cadical_prop,PASS,270.960845,
172,AliveStatements,8,bv_automata_circuit_cadical,PASS,249.372566,
173,AliveStatements,8,bv_normalize_automata_circuit_cadical,PASS,271.561515,
174,AliveStatements,8,bv_mba,FAIL,9.767662,"unable to reflect term '
      x✝ ^^^ BitVec.ofInt w (-1)'.
    Expected 'int * variable'."
175,AliveStatements,8,bv_normalize_mba,FAIL,31.076111,internal exception #5
176,AliveStatements,9,rfl,FAIL,7.76909,"tactic 'rfl' failed, the left-hand side
      (x✝ &&& x✝¹) + (x✝ ^^^ x✝¹)
    is not definitionally equal to the right-hand side
      x✝ ||| x✝¹
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ (x✝ &&& x✝¹) + (x✝ ^^^ x✝¹) = x✝ ||| x✝¹"
177,AliveStatements,9,bv_bitwise,PASS,232.494461,
178,AliveStatements,9,bv_ac,FAIL,62.326949,internal exception #5
179,AliveStatements,9,bv_distrib,PASS,229.232607,
180,AliveStatements,9,bv_ring,FAIL,287.234144,internal exception #5
181,AliveStatements,9,bv_of_bool,FAIL,37.666028,simp made no progress
182,AliveStatements,9,bv_omega,FAIL,29.46444,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(x✝ ||| x✝¹).toNat
     b := ↑((x✝ &&& x✝¹).toNat + (x✝ ^^^ x✝¹).toNat) % ↑(2 ^ w)
     c := ↑2 ^ w"
183,AliveStatements,9,bv_automata_classic_prop,PASS,19452.83873,
184,AliveStatements,9,bv_automata_classic,PASS,8.407031,
185,AliveStatements,9,bv_normalize_automata_classic,PASS,23.469373,
186,AliveStatements,9,simp,PASS,89.222416,
187,AliveStatements,9,bv_normalize,FAIL,15.26231,internal exception #5
188,AliveStatements,9,bv_decide,FAIL,81.045483,"The prover found a potentially spurious counterexample:
    - It abstracted the following unsupported expressions as opaque variables: [(x✝ &&& x✝¹) + (x✝ ^^^ x✝¹) ==
       ~~~(~~~x✝ &&& ~~~x✝¹)]
    Consider the following assignment:
    (x✝ &&& x✝¹) + (x✝ ^^^ x✝¹) == ~~~(~~~x✝ &&& ~~~x✝¹) = false"
189,AliveStatements,9,bv_auto,PASS,106.107912,
190,AliveStatements,9,bv_automata_circuit_lean_prop,PASS,23.8802,
191,AliveStatements,9,bv_automata_circuit_lean,PASS,8.380933,
192,AliveStatements,9,bv_normalize_automata_circuit_lean,PASS,23.768364,
193,AliveStatements,9,bv_automata_circuit_cadical_prop,PASS,270.568832,
194,AliveStatements,9,bv_automata_circuit_cadical,PASS,247.64118,
195,AliveStatements,9,bv_normalize_automata_circuit_cadical,PASS,264.752346,
196,AliveStatements,9,bv_mba,FAIL,4.801858,"unable to reflect term '
      x✝ &&& x✝¹'.
    Expected 'int * variable'."
197,AliveStatements,9,bv_normalize_mba,FAIL,19.815107,internal exception #5
198,AliveStatements,10,rfl,FAIL,14.647787,"tactic 'rfl' failed, the left-hand side
      (x✝ &&& x✝¹) + (x✝ ||| x✝¹)
    is not definitionally equal to the right-hand side
      x✝ + x✝¹
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ (x✝ &&& x✝¹) + (x✝ ||| x✝¹) = x✝ + x✝¹"
199,AliveStatements,10,bv_bitwise,PASS,225.484354,
200,AliveStatements,10,bv_ac,FAIL,65.771492,internal exception #5
201,AliveStatements,10,bv_distrib,PASS,215.278541,
202,AliveStatements,10,bv_ring,FAIL,315.777673,internal exception #5
203,AliveStatements,10,bv_of_bool,FAIL,47.152451,simp made no progress
204,AliveStatements,10,bv_omega,FAIL,15.018501,"omega could not prove the goal:
    a possible counterexample may satisfy the constraints
      b ≥ 0
      b - c ≤ -1
      a ≥ 0
      a - b ≥ 1
      a - c ≤ -1
    where
     a := ↑(x✝.toNat + x✝¹.toNat) % ↑(2 ^ w)
     b := ↑((x✝ &&& x✝¹).toNat + (x✝ ||| x✝¹).toNat) % ↑(2 ^ w)
     c := ↑2 ^ w"
205,AliveStatements,10,bv_automata_classic_prop,PASS,20727.250304,
206,AliveStatements,10,bv_automata_classic,PASS,8.371894,
207,AliveStatements,10,bv_normalize_automata_classic,PASS,29.372885,
208,AliveStatements,10,simp,PASS,84.776523,
209,AliveStatements,10,bv_normalize,FAIL,21.441591,internal exception #5
210,AliveStatements,10,bv_decide,FAIL,85.7767,"The prover found a potentially spurious counterexample:
    - It abstracted the following unsupported expressions as opaque variables: [(x✝ &&& x✝¹) + ~~~(~~~x✝ &&& ~~~x✝¹) ==
       x✝ + x✝¹]
    Consider the following assignment:
    (x✝ &&& x✝¹) + ~~~(~~~x✝ &&& ~~~x✝¹) == x✝ + x✝¹ = false"
211,AliveStatements,10,bv_auto,PASS,102.672101,
212,AliveStatements,10,bv_automata_circuit_lean_prop,PASS,23.565563,
213,AliveStatements,10,bv_automata_circuit_lean,PASS,8.493763,
214,AliveStatements,10,bv_normalize_automata_circuit_lean,PASS,32.732668,
215,AliveStatements,10,bv_automata_circuit_cadical_prop,PASS,269.805453,
216,AliveStatements,10,bv_automata_circuit_cadical,PASS,249.509434,
217,AliveStatements,10,bv_normalize_automata_circuit_cadical,PASS,272.258727,
218,AliveStatements,10,bv_mba,FAIL,5.128047,"unable to reflect term '
      x✝ &&& x✝¹'.
    Expected 'int * variable'."
219,AliveStatements,10,bv_normalize_mba,FAIL,27.153896,internal exception #5
220,AliveStatements,11,rfl,FAIL,11.787306,"tactic 'rfl' failed, the left-hand side
      x✝ - (0#w - x✝¹)
    is not definitionally equal to the right-hand side
      x✝ + x✝¹
    case some.some
    w : ℕ
    x✝¹ x✝ : BitVec w
    ⊢ x✝ - (0#w - x✝¹) = x✝ + x✝¹"
221,AliveStatements,11,bv_bitwise,PASS,338.885205,
222,AliveStatements,11,bv_ac,FAIL,41.95385,internal exception #5
223,AliveStatements,11,bv_distrib,PASS,356.14618,
224,AliveStatements,11,bv_ring,FAIL,375.817488,internal exception #5
225,AliveStatements,11,bv_of_bool,FAIL,30.413523,simp made no progress
